Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2023 BMW 330 i xDrive,"$51,145",7 mi.,Skyscraper Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW89FF07P8D41556,2023-05-12 08:05:30.630934,Cars.com
2023 BMW X3 xDrive30i,"$54,595",5 mi.,Skyscraper Gray Metallic,Tacora Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UX53DP04P9R77091,2023-05-12 08:05:33.674913,Cars.com
2024 Chevrolet Silverado 2500 LT,"$58,750",12 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1GC4YNE79RF100590,2023-05-12 08:05:35.968386,Cars.com
2023 Jeep Wrangler Sahara,"$51,851","1,253 mi.",Bright White Clearcoat,Steel Gray,Four-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN6PW519008,2023-05-12 08:05:39.607262,Cars.com
2023 GMC Yukon XL SLT,"$86,375",2 mi.,White Frost Tri-Coat,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GKS2GKD4PR351046,2023-05-12 08:05:43.006797,Cars.com
2023 Genesis GV70 2.5T,"$55,085",10 mi.,Melbourne Gray,Pine Grove,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,KMUMADTB8PU119613,2023-05-12 08:05:46.374189,Cars.com
2023 Toyota Sequoia Capstone,"$81,433",5 mi.,Magnetic Gray Metallic,Black,4WD,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,7SVAAABA1PX013537,2023-05-12 08:05:48.208706,Cars.com
2023 Hyundai Palisade Limited,"$51,110",10 mi.,Abyss Black Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R5DGE2PU592081,2023-05-12 08:05:50.927741,Cars.com
2023 GMC Terrain AT4,"$41,900",6 mi.,Summit White / White,Jet Black,All-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GKALYEG9PL163604,2023-05-12 08:05:53.769183,Cars.com
2021 Alfa Romeo Giulia Ti,"$35,800","30,563 mi.",Vulcano Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBN5M7643797,2023-05-12 08:06:01.339216,Cars.com
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"$54,998","26,554 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,W1N0G6EB1LF797801,2023-05-12 08:06:03.143516,Cars.com
2017 Jaguar XF 20d R-Sport,"$24,991","58,940 mi.",Ammonite Grey,Jet,Rear-wheel Drive,Diesel,8-Speed Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,SAJBF4BN7HCY42594,2023-05-12 08:06:05.326776,Cars.com
2020 BMW M235 Gran Coupe i xDrive,"$36,992","27,001 mi.",Black Sapphire Metallic,Magma Red,AWD,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA13AL05L7F81214,2023-05-12 08:06:08.862410,Cars.com
2017 Mercedes-Benz CLS 550 Base,"$35,777","60,945 mi.",Obsidian Black Metallic,Black,Rear-wheel Drive,Gasoline,9-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDLJ7DB2HA194895,2023-05-12 08:06:10.804483,Cars.com
2015 Bentley Flying Spur V8,"$84,451","13,184 mi.",Silver,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SCBET9ZA5F8047664,2023-05-12 08:06:13.851018,Cars.com
2020 Land Rover Range Rover Evoque S,"$38,455","28,008 mi.",Fuji White,Ebony / Ebony,All-wheel Drive,Gasoline,Automatic,I4,SALZJ2FX4LH070085,2023-05-12 08:06:15.901701,Cars.com
2020 Kia Niro Plug-In Hybrid EX Premium,"$32,620","17,483 mi.",Runway Red,Charcoal,Front-wheel Drive,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDCC3LD7L5401881,2023-05-12 08:06:18.830203,Cars.com
2020 BMW 740 i xDrive,"$61,545","16,836 mi.",Donington Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T4C09LCD56281,2023-05-12 08:06:22.585974,Cars.com
2019 Audi TT RS 2.5T,"$61,995","27,587 mi.",Glacier White Metallic,Black / Express Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUAASAFV2K1900132,2023-05-12 08:06:25.772610,Cars.com
1969 Ford Bronco ,"$59,995","5,409 mi.",Blue,Black,–,Gasoline,Automatic,5.7L,U15GLF58330,2023-05-12 08:06:28.709190,Cars.com
2022 Nissan Pathfinder S,"$36,990","26,259 mi.",Super Black,Charcoal,Four-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI DOHC,5N1DR3AC9NC256284,2023-05-12 08:06:32.277999,Cars.com
2018 Audi TT RS 2.5T,"$59,999","8,937 mi.",Mythos Black Metallic,Black / Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUACSAFV7J1900411,2023-05-12 08:06:34.797204,Cars.com
2017 GMC Acadia Limited Limited,"$23,505","56,659 mi.",Summit White,Light Titanium,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKRSKD7HJ316886,2023-05-12 08:06:37.379759,Cars.com
2022 Mitsubishi Outlander Sport ES,"$24,990","17,108 mi.",Labrador Black Pearl,Black,Four-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4ARUAU6NU013414,2023-05-12 08:06:40.925886,Cars.com
2022 Mercedes-Benz EQB 350 Base 4MATIC,"$53,869","5,482 mi.",Digital White,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,W1N9M1DB8NN011182,2023-05-12 08:06:43.276908,Cars.com
2017 INFINITI Q50 3.0T Premium,"$22,499","82,661 mi.",White,Wheat,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7AP8HM731195,2023-05-12 08:06:46.887867,Cars.com
2021 Volvo XC40 Recharge Pure Electric P8,"$47,998","4,870 mi.",Green,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,YV4ED3UR2M2544463,2023-05-12 08:06:48.640118,Cars.com
2023 Tesla Model Y Long Range,"$58,652","2,899 mi.",Deep Blue Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,7SAYGDEE9PA039255,2023-05-12 08:06:50.989063,Cars.com
2016 Audi S3 2.0T Prestige,"$26,995","58,301 mi.",Florett Silver Metallic,Black / Magma Red,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUF1GFF1G1074671,2023-05-12 08:06:54.359570,Cars.com
2023 Hyundai IONIQ 6 LIMITED,"$57,670",–,Silver,Dark Green,All-wheel Drive,–,1-Speed Automatic,Electric,KMHM54AC6PA026511,2023-05-12 08:07:04.300882,Cars.com
2022 Ford Explorer Timberline,"$48,095",–,White,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8JH4NGC48431,2023-05-12 08:07:06.834581,Cars.com
2023 Honda Pilot LX,"$39,850",10 mi.,Platinum White,Gray,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 DOHC 24V,5FNYG1H25PB026700,2023-05-12 08:07:08.837425,Cars.com
2022 RAM 1500 Big Horn,"$50,477",80 mi.,Diamond Black,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6RRFFG2NN459214,2023-05-12 08:07:12.205235,Cars.com
2020 Lamborghini Urus Base,"$204,995","46,111 mi.",Black,Nero Ade,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,ZPBUA1ZL0LLA08760,2023-05-12 08:07:15.530017,Cars.com
2019 Aston Martin DBS ,"$214,995","11,617 mi.",White,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.2L V12 48V GDI DOHC Twin Turbo,SCFRMHAV4KGR00867,2023-05-12 08:07:17.762698,Cars.com
2023 Ford Bronco Black Diamond,"$44,360",9 mi.,Iconic Silver Metallic,Black Onyx,Four-wheel Drive,Gasoline,7-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FMDE5BH5PLB26247,2023-05-12 08:07:19.973635,Cars.com
2023 Kia Telluride SX,"$53,845",3 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP5DGC7PG381499,2023-05-12 08:07:22.733935,Cars.com
2023 GMC Yukon XL SLT,"$80,235",5 mi.,Onyx Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GKS2GKD2PR362675,2023-05-12 08:07:24.610697,Cars.com
2023 GMC Acadia AWD AT4,"$46,765",5 mi.,Summit White,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLS9PZ177634,2023-05-12 08:07:26.936973,Cars.com
2023 BMW X3 M40i,"$70,870",10 mi.,Mineral White Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UX83DP05P9R51967,2023-05-12 08:07:29.638487,Cars.com
2016 Volvo XC60 T5 Premier,"$19,495","72,466 mi.",Black,Off Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV440MDK7G2852247,2023-05-12 08:07:32.957819,Cars.com
2023 BMW M8 Competition,"$141,995",17 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBSAE0C04PCM77906,2023-05-12 08:07:34.898675,Cars.com
2020 BMW 430 i xDrive,"$43,990","35,087 mi.",Mediterranean Blue Metallic,Ivory White,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4Z3C06L5P37552,2023-05-12 08:07:38.237193,Cars.com
2023 Chevrolet Colorado 4WD Z71,"$45,405",0 mi.,Black,Jet Black/Adrenaline Red,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GCPTDEK0P1137273,2023-05-12 08:07:40.192498,Cars.com
2022 Ford Explorer Timberline,"$49,899",10 mi.,Forged Green Metallic,Deep Cypress,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8JH9NGC34766,2023-05-12 08:07:42.344863,Cars.com
2023 Ford Mustang Mach-E Premium,"$62,535",497 mi.,Space White Metallic,Black Onyx,All-wheel Drive,Electric,SINGLE SPEED,Electric,3FMTK3SU1PMA12251,2023-05-12 08:07:45.750070,Cars.com
2023 Kia Telluride S,"$39,875",5 mi.,Ebony Black,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP64GC6PG395746,2023-05-12 08:07:48.586057,Cars.com
2022 Jeep Grand Cherokee 4xe Summit,"$58,885",15 mi.,Metallic,Global Black,Four-wheel Drive,Hybrid,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,1C4RJYE68N8762243,2023-05-12 08:07:51.393835,Cars.com
2023 GMC Yukon SLT,"$70,995","15,205 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GKS2BKD0PR121166,2023-05-12 08:07:53.633547,Cars.com
2023 Honda Passport EX-L,"$42,900",10 mi.,Radiant Red,Black,AWD,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H58PB021027,2023-05-12 08:07:58.972197,Cars.com
2022 Lincoln Corsair Grand Touring,"$58,200",5 mi.,White Tri-Coat,Sandstone,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,5LMTJ5DZ5NUL28619,2023-05-12 08:08:01.083000,Cars.com
2023 Nissan Titan XD PRO-4X,"$57,493",13 mi.,Baja Storm,Black,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB5PN106731,2023-05-12 08:08:03.709098,Cars.com
2023 Kia Sorento S,"$36,000",12 mi.,Glacial White Pearl,Black,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,5XYRL4LCXPG199896,2023-05-12 08:08:05.590613,Cars.com
2023 Kia EV6 GT,"$74,325",18 mi.,Steel,Black,All-wheel Drive,Electric,Automatic,Electric,KNDC5DLE5P5090773,2023-05-12 08:08:08.162531,Cars.com
2024 Mazda CX-90 Premium,"$55,070",3 mi.,Artisan Red Metallic,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L,JM3KKDHA4R1108501,2023-05-12 08:08:10.292502,Cars.com
2022 Ford Explorer Platinum,"$55,635",49 mi.,White,Light Sandstone,Rear-wheel Drive,Hybrid,10-Speed Automatic,3.3L V6 24V PDI DOHC Hybrid,1FM5K7HW5NNA10580,2023-05-12 08:08:12.661812,Cars.com
2023 Kia Telluride S,"$42,475",3 mi.,Glacial White Pearl,Black,All-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP6DGC5PG385757,2023-05-12 08:08:14.892613,Cars.com
2024 BMW X6 xDrive40i,"$84,925",10 mi.,Skyscraper Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX00R9S34850,2023-05-12 08:08:17.668176,Cars.com
2024 BMW X6 xDrive40i,"$85,745",8 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX02R9S29066,2023-05-12 08:08:20.522309,Cars.com
2023 RAM 2500 Tradesman,"$54,810",5 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,6.4L V8 16V MPFI OHV,3C6UR5CJ9PG588065,2023-05-12 08:08:24.208771,Cars.com
2023 Jeep Wagoneer Series II,"$73,610",0 mi.,Silver Zynith,Global Black,Four-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Twin Turbo,1C4SJVBP8PS508874,2023-05-12 08:08:26.041293,Cars.com
2023 Chevrolet Colorado WT,"$34,960",10 mi.,Blue,–,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCGTBEC5P1133345,2023-05-12 08:08:29.524079,Cars.com
2023 Chevrolet Colorado 4WD Trail Boss,"$42,255",0 mi.,Glacier Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GCPTEEK3P1134258,2023-05-12 08:08:33.397769,Cars.com
2022 Ford Mustang GT Premium,"$48,520",4 mi.,Shadow Black,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CF1N5147433,2023-05-12 08:08:35.762180,Cars.com
2023 Kia Forte LXS,"$21,610",10 mi.,Aurora Black Pearl,Gray,Front-wheel Drive,Gasoline,IVT,2.0L I4 16V MPFI DOHC,3KPF24AD1PE627191,2023-05-12 08:08:38.075383,Cars.com
2020 Toyota Sequoia TRD Pro,"$54,000","73,651 mi.",Green,Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TDBY5G15LS177500,2023-05-12 08:08:40.606357,Cars.com
2022 Lexus RX 350L Base,"$55,000","5,663 mi.",Eminent White Pearl,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,JTJHZKEAXN2027849,2023-05-12 08:08:43.892042,Cars.com
2023 GMC Terrain AT4,"$42,395","3,567 mi.",Ebony Twilight Metallic,Jet Black,All-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GKALYEG7PL121478,2023-05-12 08:08:46.327977,Cars.com
2023 GMC Terrain AT4,"$42,395",6 mi.,Sterling,Jet Black,All-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GKALYEG1PL164228,2023-05-12 08:08:48.217471,Cars.com
2023 Toyota Highlander L,"$39,093",–,Wind Chill Pearl,Graphite,Front-wheel Drive,Gasoline,Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRAHXPS032970,2023-05-12 08:08:57.717584,Cars.com
2021 GMC Savana 2500 Work Van,"$42,990","20,936 mi.",Summit White,Jet Black/Medium Dark Pewter,Rear-wheel Drive,Gasoline,Automatic,Gas V8 6.6L/,1GTW7AF72M1188682,2023-05-12 08:09:01.000030,Cars.com
2023 Nissan Pathfinder Platinum,"$51,124",1 mi.,Brilliant Silver Metallic,Charcoal,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5N1DR3DK3PC222945,2023-05-12 08:09:02.744096,Cars.com
2023 GMC Sierra 2500 SLE,"$57,958",3 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.6L/,1GD19ME71PF225215,2023-05-12 08:09:06.327484,Cars.com
2023 BMW X6 M50i,"$95,695",2 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXCY8C00P9R98736,2023-05-12 08:09:09.971150,Cars.com
2023 GMC Sierra 2500 SLE,"$71,120",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GT49MEY0PF260497,2023-05-12 08:09:12.425582,Cars.com
2024 BMW X6 xDrive40i,"$87,190",5 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX02R9S43405,2023-05-12 08:09:15.548377,Cars.com
2023 BMW i7 xDrive60,"$141,745",26 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,WBY53EJ05PCN01935,2023-05-12 08:09:19.144108,Cars.com
2018 BMW M760 i xDrive,"$61,195","49,155 mi.",Gray / Black,Fiona Red / Black,All-wheel Drive,Gasoline,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo,WBA7H6C53JG614886,2023-05-12 08:09:22.018169,Cars.com
2024 BMW X7 xDrive40i,"$94,245",11 mi.,Mineral White Metallic,Coffee,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EM08R9S21280,2023-05-12 08:09:25.083512,Cars.com
2021 Ford Shelby GT500 Base,"$93,990",946 mi.,Orange,Ebony,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,5.2L V8 32V MPFI DOHC Supercharged,1FA6P8SJXM5503074,2023-05-12 08:09:27.511449,Cars.com
2024 BMW X5 M Base,"$135,645",9 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V Turbo DOHC,5YM13ET08R9S46721,2023-05-12 08:09:30.012530,Cars.com
2020 Mercedes-Benz CLS 450 Base 4MATIC,"$57,869","26,759 mi.",White,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WDD2J5KB8LA052109,2023-05-12 08:09:32.533312,Cars.com
2023 BMW 330 i xDrive,"$51,420",10 mi.,Black Sapphire Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW89FF08P8D28749,2023-05-12 08:09:34.789943,Cars.com
2023 Jeep Grand Cherokee 4xe Base,"$61,150",5 mi.,Diamond Black,Global Black,Four-wheel Drive,Hybrid,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,1C4RJYB68P8785710,2023-05-12 08:09:37.912031,Cars.com
2021 Jeep Grand Cherokee L Limited,"$46,990","8,396 mi.",Velvet Red Pearlcoat,Beige / Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJKBG4M8130915,2023-05-12 08:09:39.810241,Cars.com
2023 Toyota Sequoia TRD Pro,"$80,934",–,White,Black,4WD,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,7SVAAABA3PX13A749,2023-05-12 08:09:42.040627,Cars.com
2023 Nissan Titan XD PRO-4X,"$58,693",5 mi.,Gun Metallic,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB5PN113050,2023-05-12 08:09:44.510884,Cars.com
2023 Kia Telluride EX X-Line,"$47,825",5 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DGC4PG381630,2023-05-12 08:09:47.195635,Cars.com
2022 Lincoln Navigator L Black Label,"$111,405",10 mi.,White Tri-Coat,Alpine,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ3TT2NEL16527,2023-05-12 08:09:49.173688,Cars.com
2016 Audi A4 2.0T Premium Plus,"$18,991","68,242 mi.",Black,Black,All-wheel Drive,E85 Flex Fuel,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WAUFFAFLXGN004650,2023-05-12 08:09:57.931675,Cars.com
2023 Nissan Leaf S,"$28,385",7 mi.,Deep Blue Pearl,Black,Front-wheel Drive,Electric,Automatic,Electric,1N4AZ1BV4PC559803,2023-05-12 08:10:01.212079,Cars.com
2023 Honda Passport TrailSport,"$45,400",–,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H69PB020915,2023-05-12 08:10:03.270952,Cars.com
2021 Mitsubishi Outlander Sport 2.0 SE,"$20,997","50,056 mi.",Gray,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4APVAU1MU016067,2023-05-12 08:10:04.945382,Cars.com
2023 Mazda MX-5 Miata Club,"$37,610",3 mi.,Zircon,Black,Rear-wheel Drive,Gasoline,Manual,2.0L I4 16V GDI DOHC,JM1NDAC70P0552990,2023-05-12 08:10:08.154834,Cars.com
2021 Land Rover Discovery Sport S R-Dynamic,"$36,620","21,441 mi.",Byron Blue,Ebony,Four-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,SALCT2FXXMH900120,2023-05-12 08:10:10.611064,Cars.com
2020 Lamborghini Huracan EVO Base,"$239,995","23,899 mi.",Blue,Orange,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,5.2L V10 40V GDI DOHC,ZHWUF5ZF3LLA14623,2023-05-12 08:10:13.046220,Cars.com
2022 Ford Mustang Mach 1,"$61,430",7 mi.,Iconic Silver Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8R07N5555213,2023-05-12 08:10:16.247913,Cars.com
2023 Jeep Cherokee Trailhawk,"$39,290",9 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJMMB4PD106680,2023-05-12 08:10:18.697745,Cars.com
2023 BMW M850 i xDrive,"$117,240",14 mi.,Mineral White Metallic,Tartufo,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBAFY4C0XPCM99675,2023-05-12 08:10:22.458458,Cars.com
2022 Honda Passport TrailSport,Not Priced,0 mi.,–,Black,AWD,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H66NB020495,2023-05-12 08:10:25.428850,Cars.com
2022 Buick Envision Avenir,"$40,990","6,452 mi.",Satin Steel Metallic,Ebony seats,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,LRBFZSR46ND063863,2023-05-12 08:10:27.873491,Cars.com
2023 Kia Seltos SX,"$30,790",10 mi.,Steel Gray,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA21P7458419,2023-05-12 08:10:30.379704,Cars.com
2023 Honda Passport TrailSport,"$45,400",–,–,–,AWD,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H62PB019363,2023-05-12 08:10:33.599254,Cars.com
2023 Honda Passport EX-L,"$42,900",–,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H52PB021847,2023-05-12 08:10:36.000099,Cars.com
2023 Nissan Frontier SV,"$38,733",32 mi.,Deep Blue Pearl,Charcoal,Rear-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EJ0PN605597,2023-05-12 08:10:39.719640,Cars.com
2023 Genesis GV80 3.5T,"$77,340",10 mi.,Capri Blue,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC2PU145636,2023-05-12 08:10:42.378023,Cars.com
2023 Ford Bronco ,"$49,020",–,Oxford White,Gray / Black,Four-wheel Drive,Gasoline,OTHER,2.3L I4 16V GDI DOHC Turbo,1FMDE5BH8PLB15159,2023-05-12 08:10:45.012803,Cars.com
2016 Land Rover Range Rover Sport Supercharged HSE,"$33,695","57,361 mi.",Fuji White,Almond / Espresso / Ivory,Four-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SALWR2VFXGA559139,2023-05-12 08:10:47.701665,Cars.com
2023 Nissan Pathfinder Platinum FWD,"$50,195",0 mi.,Super Black,Chestnut,Front-wheel Drive,Gasoline,9-Speed Automatic,"3.5L V-6 gasoline direct injection, DOHC, variable valve control",5N1DR3DG1PC247600,2023-05-12 08:10:59.329433,Cars.com
2023 Lincoln Aviator Reserve AWD,"$77,920",23 mi.,Ceramic Pearl Metallic,Sandstone,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC3PGL20855,2023-05-12 08:11:02.613610,Cars.com
2018 Dodge Durango SXT,"$27,990","32,602 mi.",White Knuckle Clearcoat,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJAG8JC330692,2023-05-12 08:11:05.004208,Cars.com
2023 Honda Passport EX-L,"$42,900",10 mi.,Platinum White,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XPB018176,2023-05-12 08:11:08.022521,Cars.com
2022 RAM 1500 Limited,"$64,977",801 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFHT3NN453854,2023-05-12 08:11:11.181087,Cars.com
2023 BMW 230 i xDrive,"$48,045",2 mi.,Black Sapphire Metallic,Black,AWD,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,3MW33CM08P8D24214,2023-05-12 08:11:13.701001,Cars.com
2019 Aston Martin DBS Superleggera,"$239,900","3,465 mi.",Stratus White,Obsidian Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.2L V12 48V GDI DOHC Twin Turbo,SCFRMHAV5KGR00781,2023-05-12 08:11:16.738921,Cars.com
