Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2023 Ford Ranger XLT,"$43,660",5 mi.,Shadow Black,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH7PLE22467,2023-05-15 08:05:44.642865,Cars.com
2023 Chevrolet Colorado Z71,"$46,655",1 mi.,Sand Dune Metallic,Jet Black,Four-wheel Drive,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPTDEK2P1143432,2023-05-15 08:05:48.333711,Cars.com
2023 Ford F-250 XLT,"$65,860",5 mi.,Rapid Red Metallic Tinted Clearcoat,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN5PEC69596,2023-05-15 08:05:51.590529,Cars.com
2023 Toyota Corolla Hybrid LE,"$24,653",–,White,Black,FWD,Hybrid,Automatic CVT,1.8L I4 16V MPFI DOHC Hybrid,JTDBCMFE0PJ006976,2023-05-15 08:05:53.917958,Cars.com
2023 Toyota Corolla Hybrid LE,"$26,122",5 mi.,White,Black,Front-wheel Drive,Hybrid,Automatic CVT,1.8L I4 16V MPFI DOHC Hybrid,JTDBCMFE2P3017045,2023-05-15 08:05:56.965314,Cars.com
2023 Toyota 4Runner TRD Off Road Premium,"$47,807",–,Lunar Rock,Black,Four-wheel Drive,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTERU5JR3P6146286,2023-05-15 08:05:59.922608,Cars.com
2018 Ford F-150 XL,"$22,272","85,181 mi.",Red,–,Rear-wheel Drive,E85 Flex Fuel,6-Speed Automatic,3.3L V6 24V PDI DOHC Flexible Fuel,1FTMF1CB4JKC16393,2023-05-15 08:06:01.658210,Cars.com
2022 Ford F-250 XL,"$42,060",–,Oxford White,Medium Earth Gray,Rear-wheel Drive,E85 Flex Fuel,6-Speed Automatic,6.2L V8 16V MPFI SOHC Flexible Fuel,1FTBF2A66NEG45767,2023-05-15 08:06:08.121029,Cars.com
2023 Honda CR-V Hybrid Sport Touring,"$39,845",10 mi.,Meteorite,Black,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH801720,2023-05-15 08:06:11.420058,Cars.com
2023 Ford Mustang Mach-E GT,"$71,735",6 mi.,Space White Metallic,Gray,All-wheel Drive,Electric,Automatic,Electric,3FMTK4SX5PMA17016,2023-05-15 08:06:14.714957,Cars.com
2019 BMW X2 M35i,"$36,995","23,480 mi.",Alpine White,Magma Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXYN1C55K5N78783,2023-05-15 08:06:16.714000,Cars.com
2019 Volvo XC90 T6 R-Design,"$39,995","45,323 mi.",Bursting Blue Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PM6K1419127,2023-05-15 08:06:18.765524,Cars.com
2020 Volvo XC90 T6 Inscription 6 Passenger,"$48,891","36,742 mi.",Crystal White Metallic,Blond,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A221L1L1592295,2023-05-15 08:06:21.653642,Cars.com
2018 Porsche 718 Cayman GTS,"$69,898","59,131 mi.",White,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L H4 16V GDI DOHC Turbo,WP0AB2A85JK279630,2023-05-15 08:06:23.486729,Cars.com
2024 BMW iX xDrive50,"$98,645",11 mi.,Dark Graphite Metallic,Black,All-wheel Drive,Gasoline,Automatic,12 Cylinder,WB523CF07RCN25539,2023-05-15 08:06:26.713352,Cars.com
2004 Honda CR-V EX,"$6,995","131,000 mi.",Gold,Beige,Four-wheel Drive,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRD78844C035064,2023-05-15 08:06:29.800801,Cars.com
2023 Volkswagen ID.4 Pro S,"$47,854",526 mi.,Pure Gray,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,1V2GNPE81PC013550,2023-05-15 08:06:32.953423,Cars.com
2021 Toyota Tacoma SR5,"$40,555","13,038 mi.",Midnight Black Metallic,Cement,Four-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TYCZ5AN5MT033707,2023-05-15 08:06:36.569168,Cars.com
2023 Cadillac CT4-V Blackwing,"$75,689",5 mi.,Argent Silver Metallic,Jet Black,Rear-wheel Drive,Gasoline,Automatic,Turbocharged V6 3.6L/217,1G6DL5RP9P0410718,2023-05-15 08:06:38.905734,Cars.com
2022 Kia Sorento SX,"$37,838","16,017 mi.",Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5XYRKDLF8NG075927,2023-05-15 08:06:41.102125,Cars.com
2014 Volkswagen Routan SEL Premium,"$18,000","60,514 mi.",Black,Aero Gray,Front-wheel Drive,E85 Flex Fuel,6-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,2C4RVADG7ER135401,2023-05-15 08:06:42.746694,Cars.com
2023 Genesis GV70 3.5T Sport,"$60,455","11,697 mi.",Red,Obsidian Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.5L V6 24V PDI DOHC Twin Turbo,KMUMCDTC6PU080670,2023-05-15 08:06:44.884110,Cars.com
2018 BMW M2 Base,"$43,401","42,687 mi.",Blue Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Turbo,WBS1J5C53JVD35940,2023-05-15 08:06:46.733601,Cars.com
2022 Nissan Titan SV,"$46,510",13 mi.,Black,Black,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1EC5NN106221,2023-05-15 08:06:49.113054,Cars.com
2023 Toyota 4Runner SR5 Premium,"$47,284",5 mi.,Magnetic Gray Metallic,Black / Graphite,Four-wheel Drive,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTENU5JR2P6147573,2023-05-15 08:06:50.712251,Cars.com
2023 Nissan Frontier PRO-4X,"$46,060",10 mi.,Deep Blue Pearl,Gray,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EK9PN650871,2023-05-15 08:06:53.736078,Cars.com
2021 Lincoln Aviator Reserve AWD,"$52,995","39,146 mi.",Black,Alpine,All-wheel Drive,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC9MGL01786,2023-05-15 08:06:57.082438,Cars.com
2023 Honda Pilot TrailSport,"$51,845",10 mi.,Sky,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H63PB009056,2023-05-15 08:07:06.435272,Cars.com
2023 Kia EV6 Wind,"$50,101",11 mi.,Glacier,Charcoal,All-wheel Drive,Electric,1-Speed Automatic,Electric,KNDC3DLCXP5106261,2023-05-15 08:07:09.830944,Cars.com
2023 Nissan Titan Platinum Reserve,"$64,857",12 mi.,Deep Blue Pearl,Beige,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1EDXPN107456,2023-05-15 08:07:12.192543,Cars.com
2024 BMW iX xDrive50,"$106,595",2 mi.,Storm Bay Metallic,Chestnut,All-wheel Drive,Gasoline,Automatic,12 Cylinder,WB523CF04RCN01845,2023-05-15 08:07:14.641847,Cars.com
2018 McLaren 720S Performance,"$224,995","14,250 mi.",Black,Arizona Beige,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.0L V8 32V MPFI DOHC Twin Turbo,SBM14DCA3JW000603,2023-05-15 08:07:16.486928,Cars.com
2023 Ford Ranger XLT,"$42,165",3 mi.,Gray Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH3PLE21591,2023-05-15 08:07:20.268599,Cars.com
2023 Ford Mustang Mach-E Premium,"$58,975",5 mi.,Space White Metallic,Light Space Gray,All-wheel Drive,Electric,Automatic,Electric,3FMTK3SS0PMA18928,2023-05-15 08:07:22.205869,Cars.com
2023 GMC Sierra 2500 SLE,"$71,120",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GT49MEY0PF260497,2023-05-15 08:07:24.708993,Cars.com
2012 Audi A3 2.0 TDI Premium,"$19,950","59,616 mi.",Monza Silver Metallic,Black,Front-wheel Drive,Diesel,6-Speed Automatic with Auto-Shift,2.0L I4 16V DDI DOHC Turbo Diesel,WAUBJAFM7CA094816,2023-05-15 08:07:28.301691,Cars.com
2024 BMW iX M60,"$119,945",7 mi.,Black Sapphire Metallic,–,AWD,Gasoline,Automatic,12 Cylinder,WB533CF08RCN55766,2023-05-15 08:07:30.971122,Cars.com
2023 Audi Q7 55 Premium,"$68,395",23 mi.,Mythos Black Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1AXBF7XPD016378,2023-05-15 08:07:34.319651,Cars.com
2023 Audi Q5 45 S line Premium Plus,"$57,020",26 mi.,Navarra Blue Metallic,Okapi Brown,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WA1EAAFY8P2124094,2023-05-15 08:07:36.840001,Cars.com
2023 GMC Canyon AT4,"$49,369",–,Volcanic Red,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6DEK7P1131364,2023-05-15 08:07:38.897910,Cars.com
2023 Hyundai Sonata Hybrid Limited,"$37,220",5 mi.,Onyx Black,Black,Front-wheel Drive,Hybrid,6-Speed Automatic with SHIFTRONIC,2.0L I4 16V GDI DOHC Hybrid,KMHL54JJ6PA067179,2023-05-15 08:07:41.622137,Cars.com
2023 Toyota RAV4 Limited,"$40,854",–,Silver Sky Metallic,Ash,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3N1RFVXPC354058,2023-05-15 08:07:44.064664,Cars.com
2023 Toyota RAV4 XLE,"$32,785",–,White,Nutmeg,FWD,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3W1RFV7PW18H200,2023-05-15 08:07:47.252306,Cars.com
2023 Toyota RAV4 LE,"$30,202",–,Midnight Black Metallic,Black,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV9PC229503,2023-05-15 08:07:49.922050,Cars.com
2023 Toyota RAV4 LE,"$29,619",5 mi.,Silver Sky Metallic,Black,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3H1RFV7PW266385,2023-05-15 08:07:51.756279,Cars.com
2023 Toyota RAV4 XLE,"$34,513",–,Blueprint,Ash,AWD,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV7PW21G084,2023-05-15 08:07:54.150661,Cars.com
2023 GMC Canyon AT4,"$52,395",8 mi.,Sterling,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6DEK8P1158945,2023-05-15 08:07:56.721456,Cars.com
2019 Alfa Romeo Giulia Ti,"$32,000","20,466 mi.",Montecarlo Blue Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBN4K7601151,2023-05-15 08:08:03.874942,Cars.com
2015 GMC Sierra 3500 Denali,"$56,990","37,214 mi.",Iridium Metallic,Cocoa/Dune,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel V8 6.6L/403,1GT424E88FF531518,2023-05-15 08:08:06.049016,Cars.com
2023 Ford F-250 XL,"$63,570",–,Race Red,–,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN0PEC05157,2023-05-15 08:08:09.213224,Cars.com
2022 Ford Mustang EcoBoost Premium,"$44,105",15 mi.,Orange Metallic,Ebony,Rear-wheel Drive,Gasoline,6-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FA6P8TD9N5108961,2023-05-15 08:08:11.757501,Cars.com
2021 Polestar 2 Launch Edition,"$45,608","5,046 mi.",Gray,Charcoal,All-wheel Drive,Electric,1-Speed Automatic,Electric,LPSED3KA8ML014131,2023-05-15 08:08:14.566772,Cars.com
2022 Volvo XC90 T6 Inscription 7 Passenger,"$56,982","15,820 mi.",Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PL5N1804397,2023-05-15 08:08:18.076825,Cars.com
2024 BMW iX M60,"$116,895",11 mi.,Oxide Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic,12 Cylinder,WB533CF07RCN30440,2023-05-15 08:08:21.180359,Cars.com
2022 Audi RS 7 4.0T quattro,"$125,878","6,357 mi.",Mythos Black Metallic,Black / Express Red,All-wheel Drive,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WUAPCBF29NN900323,2023-05-15 08:08:23.675801,Cars.com
2023 Audi Q7 55 Premium,"$71,395",23 mi.,Glacier White Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1AXBF76PD016751,2023-05-15 08:08:25.620818,Cars.com
2020 BMW 740 i xDrive,"$61,545","16,836 mi.",Donington Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T4C09LCD56281,2023-05-15 08:08:28.160247,Cars.com
2023 BMW iX xDrive50,"$100,980",10 mi.,Black Sapphire Metallic,–,All-wheel Drive,Electric,Automatic,Electric,WB523CF07PCM72399,2023-05-15 08:08:31.469489,Cars.com
2023 Mercedes-Benz CLA 250 Base 4MATIC,"$49,700",8 mi.,Cosmos Black Metallic,–,All-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB2PN384253,2023-05-15 08:08:33.977487,Cars.com
2024 Chevrolet Silverado 3500 LT,"$73,884",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel V8 6.6L/,1GC4YTEY6RF113729,2023-05-15 08:08:37.413197,Cars.com
2023 Chevrolet Tahoe Premier,Not Priced,10 mi.,Red,–,Four-wheel Drive,Gasoline,–,5.3L V8 16V GDI OHV,1GNSKSKD5PR188431,2023-05-15 08:08:39.708151,Cars.com
2022 Kia Sorento SX Prestige,"$42,950","12,650 mi.",Sparkling Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5XYRKDLFXNG089344,2023-05-15 08:08:43.426523,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,735",12 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,Automatic,Electric,JN1AF0BA5PM401946,2023-05-15 08:08:45.624892,Cars.com
2021 Volvo XC40 Recharge Pure Electric P8,"$47,998","4,870 mi.",Green,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,YV4ED3UR2M2544463,2023-05-15 08:08:48.294127,Cars.com
2023 Toyota Highlander Hybrid XLE,"$47,212",5 mi.,Celestial Silver Metallic,–,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDKBRCH3PS127647,2023-05-15 08:08:50.129664,Cars.com
2014 INFINITI Q60 Base,"$24,499","57,376 mi.",Graphite Shadow,Graphite,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.7L V6 24V MPFI DOHC,JN1CV6FE8EM901348,2023-05-15 08:08:53.481457,Cars.com
2018 Ford Expedition Limited,"$35,995","95,661 mi.",Stone Gray Metallic,Medium Stone,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU2AT1JEA52895,2023-05-15 08:08:55.975685,Cars.com
2021 Acura ILX Premium Package,"$27,500","33,621 mi.",Majestic Black Pearl,Espresso,Front-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.4L I4 16V GDI DOHC,19UDE2F72MA005737,2023-05-15 08:09:03.132201,Cars.com
2022 Toyota Camry Hybrid XLE,"$37,500","4,639 mi.",Midnight Black Metallic,Ash,Front-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,4T1F31AK5NU594328,2023-05-15 08:09:05.165200,Cars.com
2023 Ford Bronco Raptor,"$82,400",–,Orange,–,Four-wheel Drive,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1FMEE5JR1PLB00453,2023-05-15 08:09:07.397952,Cars.com
2022 Ford Mustang GT Premium,"$49,870",121 mi.,Gray Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CFXN5127908,2023-05-15 08:09:09.734208,Cars.com
2024 BMW X5 xDrive40i,"$74,695",16 mi.,Skyscraper Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EU05R9S21687,2023-05-15 08:09:12.388547,Cars.com
2022 Mercedes-Benz A-Class A 220 4MATIC,"$44,150",12 mi.,MANUFAKTUR Patagonia Red Metallic,–,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K3G4FB1NJ367750,2023-05-15 08:09:14.341423,Cars.com
2023 Hyundai Palisade Calligraphy,"$56,950",613 mi.,Abyss Black Pearl,Navy,All-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,KM8R7DGE3PU572562,2023-05-15 08:09:16.531000,Cars.com
2023 Chevrolet Colorado WT,"$34,590",10 mi.,Glacier Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCGTBEC3P1144621,2023-05-15 08:09:19.017823,Cars.com
2023 Chevrolet Colorado Trail Boss,"$39,265",10 mi.,Sterling Gray Metallic,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCPTEEK1P1127812,2023-05-15 08:09:20.847360,Cars.com
2019 Ford Escape SEL,"$21,998","52,568 mi.",Red,Gray,Front-wheel Drive,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU0HD1KUB02181,2023-05-15 08:09:23.774490,Cars.com
2023 Nissan Kicks SV,"$24,525",10 mi.,Aspen White / Super Black,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CP5CV7PL513436,2023-05-15 08:09:26.651280,Cars.com
2017 INFINITI Q50 3.0T Premium,"$21,929","82,661 mi.",White,Wheat,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7AP8HM731195,2023-05-15 08:09:29.837580,Cars.com
2020 Mazda Mazda6 Touring,"$26,500","23,484 mi.",Jet Black Mica,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM1GL1VM8L1527161,2023-05-15 08:09:32.794144,Cars.com
2023 Toyota 4Runner 40th Anniversary Special Edition,"$48,158",–,White,Black / Graphite,4WD,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTEUU5JR2P6154227,2023-05-15 08:09:34.684926,Cars.com
2022 Lincoln Corsair Standard,"$41,395",2 mi.,White Tri-Coat,Ebony,Front-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ1C96NUL29255,2023-05-15 08:09:38.019396,Cars.com
2023 Tesla Model Y Long Range,"$58,652","2,899 mi.",Deep Blue Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,7SAYGDEE9PA039255,2023-05-15 08:09:41.348465,Cars.com
2023 GMC Yukon SLT,"$70,995","15,205 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GKS2BKD0PR121166,2023-05-15 08:09:44.125573,Cars.com
2016 Audi S3 2.0T Prestige,"$26,995","58,301 mi.",Florett Silver Metallic,Black / Magma Red,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUF1GFF1G1074671,2023-05-15 08:09:46.113840,Cars.com
2023 Chevrolet Malibu LT,"$28,385","3,167 mi.",Mineral Gray Metallic,Jet Black,Front-wheel Drive,Gasoline,OTHER,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST0PF112975,2023-05-15 08:09:49.027399,Cars.com
2022 Kia Sorento EX,"$39,845",25 mi.,Sapphire Blue,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5XYRH4LF1NG154080,2023-05-15 08:09:57.226167,Cars.com
2023 Dodge Durango Citadel,"$57,175",13 mi.,DB Black Crystal Clearcoat,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJEG2PC591237,2023-05-15 08:09:59.454329,Cars.com
2023 Chevrolet Silverado 2500 WT,"$67,093",25 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic,6.6L V8 16V GDI OHV,1GB1YLE76PF238063,2023-05-15 08:10:03.137746,Cars.com
2023 Ford Ranger XLT,"$42,730",–,Shadow Black,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH2PLE17211,2023-05-15 08:10:05.469236,Cars.com
2023 Ford Bronco Big Bend,"$37,630",–,Carbonized Gray Metallic,–,Four-wheel Drive,Gasoline,7-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FMDE5AH0PLB27601,2023-05-15 08:10:07.563442,Cars.com
2023 Mercedes-Benz E-Class E 450 4MATIC,"$82,555",3 mi.,–,Black,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K1J5KB9PF196773,2023-05-15 08:10:09.616256,Cars.com
2023 Nissan Rogue S,"$30,350",–,Caspian Blue,Charcoal,All-wheel Drive,Gasoline,Automatic CVT,1.5L I3 12V GDI DOHC Turbo,5N1BT3ABXPC825579,2023-05-15 08:10:12.289956,Cars.com
2023 Mercedes-Benz CLA 250 Base 4MATIC,"$48,875",5 mi.,Polar White,–,All-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB4PN389972,2023-05-15 08:10:15.352176,Cars.com
2023 Mercedes-Benz E-Class E 450 4MATIC,"$72,930",10 mi.,Polar White,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,W1KZF5KB8PB107626,2023-05-15 08:10:16.988996,Cars.com
2014 Porsche Cayman S,"$59,988","47,010 mi.",Dark Blue Metallic,Agate Gray,Rear-wheel Drive,Gasoline,6-Speed Manual,3.4L H6 24V GDI DOHC,WP0AB2A87EK192186,2023-05-15 08:10:20.111784,Cars.com
2019 Volvo XC90 T6 R-Design,"$45,500","30,095 mi.",Onyx Black,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PM7K1472502,2023-05-15 08:10:22.620996,Cars.com
2023 Chevrolet Equinox LS,Not Priced,"2,817 mi.",Summit White / White,Medium Ash Gray,Front-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXHEG2PL167193,2023-05-15 08:10:25.353883,Cars.com
2023 GMC Acadia SLT,"$42,490","10,094 mi.",Sterling Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1GKKNUL42PZ109196,2023-05-15 08:10:27.925501,Cars.com
2023 Honda Passport TrailSport,"$41,950","4,884 mi.",Crystal Black Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNYF8H67PB000176,2023-05-15 08:10:30.488516,Cars.com
2020 INFINITI Q50 3.0t LUXE,"$24,846","62,794 mi.",Black Obsidian,Graphite,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7AP2LM208182,2023-05-15 08:10:33.112688,Cars.com
2023 Kia Sportage Hybrid EX,"$32,690",5 mi.,Fusion Orange,Black,AWD,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPVCAG1P7075823,2023-05-15 08:10:36.221771,Cars.com
2020 Lexus IS 300 Base,"$35,077","31,570 mi.",Eminent White Pearl,Chateau,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,JTHD81F2XL5042156,2023-05-15 08:10:38.311829,Cars.com
2023 Hyundai Palisade SEL,"$43,365",10 mi.,Hyper White,Gray / Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R2DGE0PU608531,2023-05-15 08:10:40.836291,Cars.com
2019 Honda Accord Hybrid EX-L,"$31,998","22,577 mi.",Black,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F53KA017960,2023-05-15 08:10:42.666892,Cars.com
2022 Ford Mustang RUBICON,"$140,270",–,Shadow Black,–,Rear-wheel Drive,Gasoline,6-Speed Manual,5.0L V8 32V PDI DOHC,1FA6P8CF5N5121045,2023-05-15 08:10:46.201179,Cars.com
2023 Toyota Highlander L,"$39,093",–,Wind Chill Pearl,Graphite,Front-wheel Drive,Gasoline,Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRAHXPS032970,2023-05-15 08:10:56.446946,Cars.com
2023 Honda Pilot LX,"$39,850",–,Platinum White,Gray,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 DOHC 24V,5FNYG1H2XPB026112,2023-05-15 08:10:59.427560,Cars.com
2016 Audi A4 2.0T Premium Plus,"$18,991","68,243 mi.",Black,Black,All-wheel Drive,E85 Flex Fuel,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WAUFFAFLXGN004650,2023-05-15 08:11:01.950439,Cars.com
2017 Mercedes-Benz CLS 550 Base,"$35,777","60,945 mi.",Obsidian Black Metallic,Black,Rear-wheel Drive,Gasoline,9-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDLJ7DB2HA194895,2023-05-15 08:11:05.099434,Cars.com
2019 Aston Martin DBS ,"$214,995","11,617 mi.",White,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,5.2L V12 48V GDI DOHC Twin Turbo,SCFRMHAV4KGR00867,2023-05-15 08:11:07.731435,Cars.com
2024 BMW X7 xDrive40i,"$91,195",2 mi.,Black Sapphire Metallic,Cognac,All-wheel Drive,Gasoline,Automatic,3.0L,5UX23EM08R9S47765,2023-05-15 08:11:10.370493,Cars.com
2018 Jaguar XF 35t R-Sport,"$37,725","38,642 mi.",Yulong White,Ebony / Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SAJBL4EV7JCY56974,2023-05-15 08:11:12.129126,Cars.com
2023 Mercedes-Benz AMG GLA 35 Base,"$53,800",4 mi.,–,Black,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,W1N4N5BB3PJ493541,2023-05-15 08:11:14.068133,Cars.com
2023 BMW iX M60,"$116,020",–,Storm Bay Metallic,Chestnut,All-wheel Drive,Electric,Automatic,Electric,WB533CF08PCL95899,2023-05-15 08:11:16.046174,Cars.com
