Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2023 Honda Odyssey Sport,Not Priced,0 mi.,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H72PB061204,2023-05-13 08:05:25.309837,Cars.com
2023 Chevrolet Corvette Stingray w/3LT,"$103,160",1 mi.,Orange,Natural,RWD,Gasoline,8-Speed Automatic,6.2L V8 16V GDI OHV,1G1YC3D48P5131854,2023-05-13 08:05:27.511477,Cars.com
2022 Ford Explorer Timberline,"$48,300","4,043 mi.",Agate Black Metallic,Deep Cypress,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8JH0NGC15362,2023-05-13 08:05:30.248042,Cars.com
2023 Hyundai Palisade XRT,"$45,150",10 mi.,Steel / Graphite,Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R3DGE4PU610473,2023-05-13 08:05:33.084626,Cars.com
2022 Kia Sorento LX,"$30,277","24,300 mi.",Sparkling Silver,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5XYRG4LC1NG079647,2023-05-13 08:05:35.498588,Cars.com
2020 Kia Niro LX,"$20,497","48,906 mi.",Snow White Pearl,Charcoal,Front-wheel Drive,Hybrid,6-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Hybrid,KNDCB3LC2L5362143,2023-05-13 08:05:37.766284,Cars.com
2023 Toyota RAV4 Hybrid Limited,"$44,594",–,Ruby Flare Pearl,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTMD6RFV2PD095526,2023-05-13 08:05:39.973316,Cars.com
2023 RAM 2500 Tradesman,"$49,360",9 mi.,Bright White Clearcoat,Diesel Gray / Black,Four-wheel Drive,Gasoline,Automatic,6.4L V8 16V MPFI OHV,3C6UR5CJ3PG505178,2023-05-13 08:05:43.193998,Cars.com
2022 RAM 2500 Laramie,"$64,995","16,275 mi.",Delmonico Red Pearlcoat,Black,Four-wheel Drive,Diesel,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel,3C6UR5FL1NG108949,2023-05-13 08:05:46.281113,Cars.com
2022 Toyota Avalon Touring,"$46,733",–,Wind Chill Pearl,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,4T1HZ1FB5NU083783,2023-05-13 08:05:53.312838,Cars.com
2022 Nissan Rogue Sport SV,"$30,443","1,056 mi.",Gun Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,JN1BJ1BW7NW489002,2023-05-13 08:05:56.214498,Cars.com
2023 Kia EV6 GT,"$74,325",18 mi.,Steel,Black,All-wheel Drive,Electric,Automatic,Electric,KNDC5DLE5P5090773,2023-05-13 08:05:59.032944,Cars.com
2007 Porsche 911 Turbo,"$123,995","12,016 mi.",Black,Black,All-wheel Drive,Gasoline,6-Speed Manual,3.6L H6 24V MPFI DOHC Twin Turbo,WP0AD299X7S786832,2023-05-13 08:06:02.322427,Cars.com
2023 Kia Telluride SX X-Pro,"$55,985",20 mi.,Glacial White Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,5XYP5DGC1PG398749,2023-05-13 08:06:04.904653,Cars.com
2023 Ford Expedition King Ranch,"$87,085",9 mi.,Black Metallic,Java,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJU1P83PEA34307,2023-05-13 08:06:08.543921,Cars.com
2023 GMC Yukon XL SLT,"$80,235",5 mi.,Onyx Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GKS2GKD2PR362675,2023-05-13 08:06:11.513051,Cars.com
2023 Mercedes-Benz CLA 250 Base 4MATIC,"$48,875",5 mi.,Polar White,–,AWD,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB4PN389972,2023-05-13 08:06:14.456493,Cars.com
2023 BMW XM ,"$159,995",17 mi.,Toronto Red Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,5YM23CS06P9R58443,2023-05-13 08:06:18.088381,Cars.com
2024 BMW X7 xDrive40i,"$89,995",11 mi.,Skyscraper Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EM00R9S07986,2023-05-13 08:06:22.140935,Cars.com
2023 BMW iX xDrive50,"$99,195",11 mi.,Storm Bay Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,WB523CF07PCM96766,2023-05-13 08:06:25.384046,Cars.com
2024 Chevrolet Silverado 2500 LT,"$58,750",12 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1GC4YNE79RF100590,2023-05-13 08:06:29.174004,Cars.com
2018 Cadillac XT5 Luxury,"$28,490","30,746 mi.",Stellar Black Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/222.6,1GYKNCRS0JZ108416,2023-05-13 08:06:31.757315,Cars.com
2023 Chevrolet Malibu FWD 1LT,"$29,425",2 mi.,Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,CVT Automatic,"ECOTEC 1.5L I-4 gasoline direct injection, DOHC, VVT variable va",1G1ZD5ST0PF206712,2023-05-13 08:06:35.171488,Cars.com
2023 Ford Mustang Mach-E Premium,"$62,535",497 mi.,Space White Metallic,Black Onyx,All-wheel Drive,Electric,SINGLE SPEED,Electric,3FMTK3SU1PMA12251,2023-05-13 08:06:36.828870,Cars.com
2023 Ford F-250 XLT,"$65,860",5 mi.,Rapid Red Metallic Tinted Clearcoat,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN5PEC69596,2023-05-13 08:06:38.775328,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,735",12 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,Automatic,Electric,JN1AF0BA5PM401946,2023-05-13 08:06:40.759421,Cars.com
2023 Genesis GV70 2.5T,"$55,085",10 mi.,Melbourne Gray,Pine Grove,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,KMUMADTB8PU119613,2023-05-13 08:06:42.943534,Cars.com
2022 Ford F-150 XLT,"$52,322","2,852 mi.",Race Red,Black,Four-wheel Drive,Gasoline,OTHER,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E83NKF03031,2023-05-13 08:06:44.910647,Cars.com
2023 Chevrolet Tahoe RST,"$71,995",–,Sterling Gray Metallic,Jet Black,4WD,Gasoline,OTHER,5.3L V8 16V GDI OHV,1GNSKRKD8PR351372,2023-05-13 08:06:48.009923,Cars.com
2022 Maserati Quattroporte Modena Q4,"$84,300","1,399 mi.",Nero Ribelle Metallic,Nero,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM56YRM6N1392875,2023-05-13 08:06:54.828535,Cars.com
2020 Volkswagen Jetta GLI 2.0T S,"$26,995","24,199 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,3VW5T7BU8LM047944,2023-05-13 08:06:58.346298,Cars.com
2017 Mercedes-Benz CLS 550 Base,"$35,777","60,945 mi.",Obsidian Black Metallic,Black,Rear-wheel Drive,Gasoline,9-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDLJ7DB2HA194895,2023-05-13 08:07:01.682467,Cars.com
2023 Mazda CX-5 2.5 S Premium,"$35,745",3 mi.,Rhodium White Metallic,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM8P0235506,2023-05-13 08:07:04.574759,Cars.com
2015 Bentley Flying Spur V8,"$84,451","13,184 mi.",Silver,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SCBET9ZA5F8047664,2023-05-13 08:07:07.819304,Cars.com
2007 Lamborghini Gallardo Spyder,"$99,995","19,713 mi.",–,–,All-wheel Drive,Gasoline,6-Speed Automatic with Auto-Shift,5.0L V10 50V MPFI DOHC,ZHWGU22T07LA05479,2023-05-13 08:07:10.072726,Cars.com
2022 Rolls-Royce Cullinan Base,"$459,499","4,076 mi.",Arctic White,Tan,All-wheel Drive,Gasoline,8-Speed Automatic,6.7L V12 48V GDI DOHC Twin Turbo,SLATV4C05NU211946,2023-05-13 08:07:12.831593,Cars.com
2016 Volvo S60 T5 Drive-E Premier,"$18,863","40,921 mi.",Magic Blue Metallic,Soft Beige,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV126MFK5G2412673,2023-05-13 08:07:14.740212,Cars.com
2024 BMW X5 M Base,"$135,645",9 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V Turbo DOHC,5YM13ET08R9S46721,2023-05-13 08:07:17.168567,Cars.com
2023 BMW X3 xDrive30i,"$54,595",5 mi.,Skyscraper Gray Metallic,Tacora Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UX53DP04P9R77091,2023-05-13 08:07:20.648357,Cars.com
2023 Nissan Frontier PRO-4X,"$46,000",–,Boulder Gray Pearl,Gray,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EK0PN648491,2023-05-13 08:07:23.967868,Cars.com
2020 Mercedes-Benz CLS 450 Base 4MATIC,"$57,869","26,759 mi.",White,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WDD2J5KB8LA052109,2023-05-13 08:07:25.945134,Cars.com
2019 Mercedes-Benz A-Class A 220,"$31,948","25,695 mi.",Black,Black,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDD3G4EB0KW027375,2023-05-13 08:07:28.889245,Cars.com
2019 Audi TT RS 2.5T,"$61,995","27,587 mi.",Glacier White Metallic,Black / Express Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUAASAFV2K1900132,2023-05-13 08:07:31.754473,Cars.com
2021 Ford Shelby GT500 Base,"$93,990",946 mi.,Orange,Ebony,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,5.2L V8 32V MPFI DOHC Supercharged,1FA6P8SJXM5503074,2023-05-13 08:07:33.537637,Cars.com
2023 Honda Civic Sport,Not Priced,0 mi.,Aegean Blue Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F50PH541518,2023-05-13 08:07:35.486515,Cars.com
2023 Honda Civic Sport Touring,Not Priced,0 mi.,Rallye Red,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H88PE008561,2023-05-13 08:07:37.544989,Cars.com
2018 Audi TT RS 2.5T,"$59,999","8,937 mi.",Mythos Black Metallic,Black / Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUACSAFV7J1900411,2023-05-13 08:07:39.636567,Cars.com
2023 Chevrolet Colorado WT,"$36,785",19 mi.,Summit White,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPTBEK0P1164767,2023-05-13 08:07:41.643777,Cars.com
2022 Ford F-150 ,"$46,964","2,869 mi.",Race Red,Black,Four-wheel Drive,Gasoline,OTHER,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP4NKE59771,2023-05-13 08:07:44.025788,Cars.com
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"$54,998","26,554 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,W1N0G6EB1LF797801,2023-05-13 08:07:52.842815,Cars.com
2023 Toyota Highlander L,"$39,093",–,Wind Chill Pearl,Graphite,Front-wheel Drive,Gasoline,Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRAHXPS032970,2023-05-13 08:07:55.764351,Cars.com
2014 Toyota Tundra 1794,"$27,490","135,640 mi.",Black,Black / Brown,Four-wheel Drive,Gasoline,6-Speed Automatic,5.7L V8 32V MPFI DOHC,5TFAW5F18EX333366,2023-05-13 08:07:57.481228,Cars.com
2023 Toyota Camry XSE,"$38,451",–,Red,Black,Front-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,4T1K61AK7PU130501,2023-05-13 08:08:00.215422,Cars.com
2017 Jaguar XF 20d R-Sport,"$24,991","58,940 mi.",Ammonite Grey,Jet,Rear-wheel Drive,Diesel,8-Speed Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,SAJBF4BN7HCY42594,2023-05-13 08:08:03.634081,Cars.com
2023 Kia Sportage Hybrid EX,"$33,435",11 mi.,Snow White Pearl,Black,AWD,Hybrid,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPVCAG3P7075869,2023-05-13 08:08:07.018699,Cars.com
2023 Chevrolet Corvette Stingray w/2LT,"$88,515",1 mi.,Elkhart Lake Blue Metallic,Natural,Rear-wheel Drive,Gasoline,–,6.2L V8 16V GDI OHV,1G1YB3D47P5131749,2023-05-13 08:08:08.717703,Cars.com
2017 GMC Acadia Limited Limited,"$23,505","56,659 mi.",Summit White,Light Titanium,Front-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKRSKD7HJ316886,2023-05-13 08:08:11.140000,Cars.com
2023 Chevrolet Colorado 4WD Z71,"$45,405",0 mi.,Black,Jet Black/Adrenaline Red,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GCPTDEK0P1137273,2023-05-13 08:08:13.625807,Cars.com
2022 Nissan Armada SL,"$58,055","1,969 mi.",Aspen White,Black,Four-wheel Drive,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,JN8AY2BD5N9677643,2023-05-13 08:08:17.206277,Cars.com
2023 GMC Canyon AT4,"$49,369",–,Volcanic Red,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6DEK7P1131364,2023-05-13 08:08:20.600169,Cars.com
2023 GMC Yukon XL SLT,"$86,375",2 mi.,White Frost Tri-Coat,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GKS2GKD4PR351046,2023-05-13 08:08:22.461428,Cars.com
2018 BMW M2 Base,"$43,401","42,687 mi.",Blue Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Turbo,WBS1J5C53JVD35940,2023-05-13 08:08:28.892033,Cars.com
2021 BMW 540 i xDrive,"$53,690","27,706 mi.",Bluestone Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA73BJ06MCF31885,2023-05-13 08:08:31.950301,Cars.com
2021 Kia Niro LX,"$24,998","34,274 mi.",Black,Black,Front-wheel Drive,Hybrid,6-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Hybrid,KNDCB3LC4M5471768,2023-05-13 08:08:34.760845,Cars.com
2022 BMW X7 xDrive40i,"$73,000","18,758 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C06N9K42733,2023-05-13 08:08:36.620467,Cars.com
2020 Nissan Pathfinder SV,"$26,897","59,330 mi.",Blue,Black,4WD,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DR2BM6LC606016,2023-05-13 08:08:38.295435,Cars.com
2023 Tesla Model Y Long Range,"$58,652","2,899 mi.",Deep Blue Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,7SAYGDEE9PA039255,2023-05-13 08:08:40.532191,Cars.com
2016 Audi S3 2.0T Prestige,"$26,995","58,301 mi.",Florett Silver Metallic,Black / Magma Red,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUF1GFF1G1074671,2023-05-13 08:08:42.897571,Cars.com
2023 GMC Yukon SLT,"$70,995","15,205 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GKS2BKD0PR121166,2023-05-13 08:08:46.228903,Cars.com
2023 Hyundai Palisade SEL,"$47,890",5 mi.,Abyss Black Pearl,Gray / Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R4DGEXPU611981,2023-05-13 08:08:54.523586,Cars.com
2023 Kia K5 EX,"$34,645",317 mi.,Everlasting Silver,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG34J29PG197840,2023-05-13 08:08:56.726097,Cars.com
2023 Lincoln Aviator Standard AWD,"$59,140",24 mi.,Infinite Black Metallic,Ebony,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J6XC0PGL13209,2023-05-13 08:08:59.776445,Cars.com
2023 Toyota RAV4 Hybrid XLE,"$36,809",–,Midnight Black Metallic,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,4T3RWRFV0PU092889,2023-05-13 08:09:01.814414,Cars.com
2022 RAM 1500 Limited,"$64,977",801 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFHT3NN453854,2023-05-13 08:09:04.074159,Cars.com
2020 Ford F-150 XLT,"$34,290","58,819 mi.",Oxford White,Black,Four-wheel Drive,Gasoline,Automatic,Regular Unleaded 3.5 L EcoBoost,1FTFW1E47LFB00916,2023-05-13 08:09:06.401714,Cars.com
2019 Land Rover Discovery HSE LUXURY,"$48,794","26,290 mi.",Farallon Black,Ebony,Four-wheel Drive,Gasoline,Automatic,V6,SALRT2RV8KA096474,2023-05-13 08:09:08.599775,Cars.com
2023 Kia Sportage X-Pro Prestige,"$38,590",6 mi.,Ebony Black,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,5XYK7CAF3PG113373,2023-05-13 08:09:12.120909,Cars.com
2023 Chevrolet Bolt EUV LT,"$29,190",2 mi.,Bright Blue Metallic,Black,Front-wheel Drive,Electric,1-Speed Automatic,Electric,1G1FY6S01P4157230,2023-05-13 08:09:15.908763,Cars.com
2023 Mazda MX-5 Miata Club,"$37,610",3 mi.,Zircon,Black,Rear-wheel Drive,Gasoline,Manual,2.0L I4 16V GDI DOHC,JM1NDAC70P0552990,2023-05-13 08:09:17.946833,Cars.com
2023 Kia Telluride S,"$42,475",3 mi.,Glacial White Pearl,Black,All-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP6DGC5PG385757,2023-05-13 08:09:20.195430,Cars.com
2023 Kia Telluride SX-P,"$52,185",14 mi.,Gravity Gray,Black,All-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP5DGC3PG337550,2023-05-13 08:09:22.604508,Cars.com
2023 GMC Sierra 2500 SLE,"$71,120",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GT49MEY0PF260497,2023-05-13 08:09:25.440148,Cars.com
1969 Ford Bronco ,"$59,995","5,409 mi.",Blue,Black,–,Gasoline,Automatic,5.7L,U15GLF58330,2023-05-13 08:09:27.780669,Cars.com
2023 Volkswagen Tiguan 2.0T S,"$28,557","2,146 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VVRB7AX0PM035443,2023-05-13 08:09:31.396109,Cars.com
2013 Volkswagen Eos Executive,"$20,950","38,437 mi.",Indium Gray Metallic,Charcoal / Black,Front-wheel Drive,Gasoline,6-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WVWFW8AH0DV005543,2023-05-13 08:09:35.038071,Cars.com
2019 INFINITI QX60 Luxe,"$32,938","28,851 mi.",Majestic White,Wheat,All-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DL0MM8KC548668,2023-05-13 08:09:38.531125,Cars.com
2023 Kia Seltos SX,"$27,987","3,495 mi.",Cherry Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA28P7368006,2023-05-13 08:09:41.439713,Cars.com
2023 Toyota Highlander Hybrid XLE,"$47,212",5 mi.,Celestial Silver Metallic,–,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDKBRCH3PS127647,2023-05-13 08:09:44.465363,Cars.com
2020 Alfa Romeo Stelvio Ti,"$34,853","13,908 mi.",Silverstone Gray Metallic,Chocolate,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZASPAKBN5L7C92568,2023-05-13 08:09:47.665802,Cars.com
2023 Kia Forte GT-Line,"$26,010",11 mi.,Snow White Pearl,Black,Front-wheel Drive,Gasoline,IVT,2.0L I4 16V MPFI DOHC,3KPF54AD1PE592207,2023-05-13 08:09:52.240330,Cars.com
2023 Honda CR-V Hybrid Sport Touring,"$39,845",10 mi.,Meteorite Gray Metallic,–,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH801720,2023-05-13 08:09:55.882311,Cars.com
2018 McLaren 720S Performance,"$224,995","14,250 mi.",Black,Arizona Beige,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.0L V8 32V MPFI DOHC Twin Turbo,SBM14DCA3JW000603,2023-05-13 08:09:58.685480,Cars.com
2023 Mazda CX-9 Touring Plus,"$43,220",7 mi.,Soul Red Crystal Metallic,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,JM3TCBAY3P0649099,2023-05-13 08:10:00.768161,Cars.com
2020 Audi A3 2.0T S line Premium,"$30,594","16,006 mi.",Mythos Black Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WAUBEGFFXLA055405,2023-05-13 08:10:03.839304,Cars.com
2023 Ford Bronco Black Diamond,"$44,360",9 mi.,Iconic Silver Metallic,Black Onyx,Four-wheel Drive,Gasoline,7-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FMDE5BH5PLB26247,2023-05-13 08:10:07.465861,Cars.com
2023 Kia Telluride SX,"$53,845",3 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,Automatic,"LAMBDA II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",5XYP5DGC7PG381499,2023-05-13 08:10:09.362383,Cars.com
2023 BMW X3 xDrive30i,"$54,595",7 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBX57DP03PN213555,2023-05-13 08:10:12.068239,Cars.com
2023 Honda Civic Sport Touring,Not Priced,0 mi.,Sonic Gray Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H86PE009014,2023-05-13 08:10:15.669550,Cars.com
2024 Chevrolet Silverado 3500 LT,"$73,884",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel V8 6.6L/,1GC4YTEY6RF113729,2023-05-13 08:10:18.539194,Cars.com
2023 Cadillac CT4-V Blackwing,"$75,689",5 mi.,Argent Silver Metallic,Jet Black,Rear-wheel Drive,Gasoline,Automatic,Turbocharged V6 3.6L/217,1G6DL5RP9P0410718,2023-05-13 08:10:21.965484,Cars.com
2022 Ford F-150 XLT,"$54,201","10,702 mi.",Oxford White,Black,Four-wheel Drive,Hybrid,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED7NFA64499,2023-05-13 08:10:25.269422,Cars.com
2023 Chevrolet Colorado 4WD Trail Boss,"$42,255",0 mi.,Glacier Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GCPTEEK3P1134258,2023-05-13 08:10:28.878448,Cars.com
2014 Porsche Panamera 4,"$32,000","73,983 mi.",Carbon Gray Metallic,Luxor Beige,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.6L V6 24V GDI DOHC,WP0AA2A74EL006012,2023-05-13 08:10:32.068414,Cars.com
2020 Aston Martin Vantage Base,"$109,784","8,178 mi.",White,Red,Rear-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SCFSMGAW6LGN03988,2023-05-13 08:10:33.818439,Cars.com
2023 Kia Seltos SX,"$30,790",10 mi.,Steel Gray,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA21P7458419,2023-05-13 08:10:35.628774,Cars.com
2023 Genesis GV80 3.5T,"$77,340",10 mi.,Capri Blue,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC2PU145636,2023-05-13 08:10:38.071934,Cars.com
2023 Jeep Wrangler Sport S,"$39,400",8 mi.,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4HJXDGXPW680383,2023-05-13 08:10:41.387468,Cars.com
2023 Ford Expedition Max Limited,"$84,160",–,Dark Matter Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2A82PEA27188,2023-05-13 08:10:44.448062,Cars.com
2018 RAM 3500 Laramie,"$61,995","28,192 mi.",Bright White Clearcoat,Black,Four-wheel Drive,Diesel,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel,3C63RRJL8JG429200,2023-05-13 08:10:46.211100,Cars.com
2023 Lincoln Aviator Reserve AWD,"$77,920",23 mi.,Ceramic Pearl Metallic,Sandstone,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC3PGL20855,2023-05-13 08:10:55.044786,Cars.com
2019 Mercedes-Benz CLS 450 Base 4MATIC,"$50,000","30,901 mi.",–,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WDD2J5KB9KA027900,2023-05-13 08:10:57.556999,Cars.com
2019 Land Rover Discovery SE,"$40,915","36,915 mi.",Fuji White,Acorn / Ebony / Light Oyster,Four-wheel Drive,Diesel,Automatic,3.0L V6 Turbo Diesel,SALRG2RK3K2407362,2023-05-13 08:10:59.927878,Cars.com
2023 Mazda Mazda3 2.5 S Carbon Edition,"$29,920",6 mi.,Polymetal Gray Metallic,Red,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM1BPALM1P1607571,2023-05-13 08:11:02.024168,Cars.com
