Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2023 Chevrolet Tahoe Premier,Not Priced,10 mi.,Red,–,Four-wheel Drive,Gasoline,–,5.3L V8 16V GDI OHV,1GNSKSKD5PR188431,2023-05-14 08:05:42.507102,Cars.com
2023 Kia Telluride EX X-Line,"$47,825",5 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DGC4PG381630,2023-05-14 08:05:44.945605,Cars.com
2023 Hyundai Palisade Limited,"$51,110",10 mi.,Abyss Black Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R5DGE2PU592081,2023-05-14 08:05:47.095956,Cars.com
2023 Toyota 4Runner TRD Pro,"$56,786",–,Midnight Black Metallic,Black / Graphite,4WD,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTELU5JR3P6148836,2023-05-14 08:05:49.158558,Cars.com
2023 Toyota 4Runner TRD Pro,"$56,357",–,Midnight Black Metallic,Black / Graphite,Four-wheel Drive,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTELU5JR5P6136249,2023-05-14 08:05:51.995259,Cars.com
2022 Ford F-150 XLT,"$52,322","2,852 mi.",Race Red,Black,Four-wheel Drive,Gasoline,OTHER,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E83NKF03031,2023-05-14 08:05:55.380796,Cars.com
2022 Ford F-150 ,"$46,964","2,869 mi.",Race Red,Black,Four-wheel Drive,Gasoline,OTHER,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP4NKE59771,2023-05-14 08:05:57.991290,Cars.com
2023 Honda Ridgeline Black Edition,"$51,075",1 mi.,Platinum White,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F84PB020265,2023-05-14 08:06:04.333372,Cars.com
2022 Lincoln Corsair Grand Touring,"$58,200",5 mi.,White Tri-Coat,Sandstone,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V MPFI DOHC Hybrid,5LMTJ5DZ5NUL28619,2023-05-14 08:06:07.327701,Cars.com
2023 Hyundai Santa Cruz SEL Premium AWD,"$42,538",7 mi.,Atlas,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF2PH061044,2023-05-14 08:06:20.524193,Cars.com
2023 Honda Accord Hybrid Sport,"$33,445",10 mi.,Gray,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F57PA005190,2023-05-14 08:06:22.795237,Cars.com
2023 Nissan Pathfinder Platinum,"$51,124",1 mi.,Brilliant Silver Metallic,Charcoal,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5N1DR3DK3PC222945,2023-05-14 08:06:25.693459,Cars.com
2023 Ford Bronco Big Bend,"$37,630",–,Carbonized Gray Metallic,–,Four-wheel Drive,Gasoline,7-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FMDE5AH0PLB27601,2023-05-14 08:06:27.444886,Cars.com
2023 Ford Ranger XLT,"$44,935",11 mi.,Azure Gray Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FHXPLE16033,2023-05-14 08:06:31.102264,Cars.com
2023 Ford F-250 XL,"$63,570",–,Race Red,–,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN0PEC05157,2023-05-14 08:06:34.538630,Cars.com
2022 Rolls-Royce Cullinan ,"$459,499","4,076 mi.",Arctic White,Tan,All-wheel Drive,Gasoline,8-Speed Automatic,6.7L V12 48V GDI DOHC Twin Turbo,SLATV4C05NU211946,2023-05-14 08:06:36.973032,Cars.com
2023 Mercedes-Benz GLC 300 ,"$60,265",30 mi.,–,Black,All-wheel Drive,Gasoline,Automatic,2.0L,W1NKM4HB3PU019244,2023-05-14 08:06:38.810810,Cars.com
2023 GMC Sierra 1500 SLT,"$60,487",0 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",3GTUUDED0PG254046,2023-05-14 08:06:40.733607,Cars.com
2024 BMW M850 M850I XDRIVE,"$109,525",6 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L Turbo,WBABC4C04RCN60776,2023-05-14 08:06:43.692502,Cars.com
2023 BMW XM ,"$159,995",17 mi.,Toronto Red Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8,5YM23CS06P9R58443,2023-05-14 08:06:46.236762,Cars.com
2023 Nissan Frontier S,"$36,425",–,Black,Charcoal,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EK9PN653575,2023-05-14 08:06:48.060180,Cars.com
2023 BMW X3 xDrive30i,"$54,595",5 mi.,Skyscraper Gray Metallic,Tacora Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UX53DP04P9R77091,2023-05-14 08:06:50.793914,Cars.com
2023 Chevrolet Colorado WT,"$34,590",10 mi.,Glacier Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCGTBEC3P1144621,2023-05-14 08:06:52.823909,Cars.com
2022 Chevrolet Suburban LT,"$71,444","2,195 mi.",Dark Ash Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GNSKCKD7NR364186,2023-05-14 08:06:55.224761,Cars.com
2023 Hyundai Santa Cruz 2.5T SEL Premium,"$39,245",12 mi.,Sage Gray,Black,All-wheel Drive,Gasoline,SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF2PH060458,2023-05-14 08:06:57.385122,Cars.com
2023 Hyundai Santa Cruz 2.5T SEL Premium,"$38,995",12 mi.,Sage Gray,Black,All-wheel Drive,Gasoline,SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF4PH059327,2023-05-14 08:07:00.056179,Cars.com
2022 BMW X7 xDrive40i,"$73,000","18,758 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C06N9K42733,2023-05-14 08:07:03.599858,Cars.com
2023 Honda Accord Hybrid Sport-L,"$35,425",10 mi.,Platinum White,Black,FWD,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F70PA031907,2023-05-14 08:07:12.964124,Cars.com
2020 Volkswagen Jetta GLI 2.0T S,"$26,995","24,199 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,3VW5T7BU8LM047944,2023-05-14 08:07:14.701048,Cars.com
2017 Mercedes-Benz CLS 550 Base,"$35,777","60,945 mi.",Obsidian Black Metallic,Black,Rear-wheel Drive,Gasoline,9-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDLJ7DB2HA194895,2023-05-14 08:07:17.277536,Cars.com
2023 Nissan Sentra SR,"$27,995",8 mi.,Aspen White,Sport,Front-wheel Drive,Gasoline,Automatic CVT,2.0L DOHC,3N1AB8DV4PY263209,2023-05-14 08:07:19.066349,Cars.com
2015 Bentley Flying Spur V8,"$84,451","13,184 mi.",Silver,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,SCBET9ZA5F8047664,2023-05-14 08:07:22.428608,Cars.com
2007 Lamborghini Gallardo Spyder,"$99,995","19,713 mi.",–,–,All-wheel Drive,Gasoline,6-Speed Automatic with Auto-Shift,5.0L V10 50V MPFI DOHC,ZHWGU22T07LA05479,2023-05-14 08:07:24.744846,Cars.com
2018 Jaguar XF 35t R-Sport,"$37,725","38,642 mi.",Yulong White,Ebony / Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,SAJBL4EV7JCY56974,2023-05-14 08:07:26.597104,Cars.com
2016 Volvo S60 T5 Drive-E Premier,"$18,863","40,921 mi.",Magic Blue Metallic,Soft Beige,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV126MFK5G2412673,2023-05-14 08:07:28.875328,Cars.com
2021 Lexus RX 350 Base,"$48,500","29,018 mi.",–,–,All-wheel Drive,Gasoline,Automatic,"3.5L V-6 port/direct injection, DOHC, VVT-iW variable valve cont",2T2HZMDA9MC281242,2023-05-14 08:07:31.243953,Cars.com
2020 BMW 740 i xDrive,"$61,545","16,836 mi.",Donington Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA7T4C09LCD56281,2023-05-14 08:07:34.089250,Cars.com
2017 Lincoln MKZ Reserve,"$21,295","70,871 mi.",Magnetic Gray Metallic,Ebony,All-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3LN6L5F91HR628080,2023-05-14 08:07:37.195771,Cars.com
2018 Porsche 718 Cayman GTS,"$69,898","59,131 mi.",White,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L H4 16V GDI DOHC Turbo,WP0AB2A85JK279630,2023-05-14 08:07:40.707280,Cars.com
2022 Kia Telluride SX,"$51,617","17,248 mi.",Ebony Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC8NG209963,2023-05-14 08:07:43.048583,Cars.com
2023 Kia Seltos SX,"$27,987","3,495 mi.",Cherry Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,KNDETCA28P7368006,2023-05-14 08:07:46.184007,Cars.com
2023 Genesis GV70 3.5T Sport,"$60,455","11,697 mi.",Red,Obsidian Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.5L V6 24V PDI DOHC Twin Turbo,KMUMCDTC6PU080670,2023-05-14 08:07:48.248695,Cars.com
2018 BMW M2 Base,"$43,401","42,687 mi.",Blue Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L I6 24V GDI DOHC Turbo,WBS1J5C53JVD35940,2023-05-14 08:07:50.030482,Cars.com
2020 Acura MDX 3.5L w/Advance Package,"$45,998","12,712 mi.",White,Ebony,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5J8YD4H85LL023724,2023-05-14 08:07:53.491247,Cars.com
2021 Cadillac XT4 Premium Luxury,"$34,998","43,817 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1GYFZDR49MF072020,2023-05-14 08:07:55.188410,Cars.com
2021 Kia Niro LX,"$24,998","34,274 mi.",Black,Black,Front-wheel Drive,Hybrid,6-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Hybrid,KNDCB3LC4M5471768,2023-05-14 08:07:57.612214,Cars.com
2023 GMC Yukon SLT,"$70,995","15,205 mi.",Summit White,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,5.3L V8 16V GDI OHV,1GKS2BKD0PR121166,2023-05-14 08:08:00.818116,Cars.com
2023 Hyundai IONIQ 5 SEL,"$49,140",9 mi.,Cyber Gray,Gray,All-wheel Drive,Electric,1-Speed Automatic,Electric,KM8KNDAF0PU169129,2023-05-14 08:08:11.189940,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,785",0 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,CVT,10-Cylinder Electric ZEV 214hp,JN1AF0BA4PM407303,2023-05-14 08:08:14.344303,Cars.com
2021 Alfa Romeo Giulia Ti,"$35,800","30,563 mi.",Vulcano Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBN5M7643797,2023-05-14 08:08:17.078012,Cars.com
2023 Nissan Titan XD PRO-4X,"$63,477",9 mi.,Glacier White,Black,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB0PN103297,2023-05-14 08:08:20.565984,Cars.com
2023 Mazda Mazda3 2.5 S Carbon Edition,"$29,920",6 mi.,Polymetal Gray Metallic,Red,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM1BPALM1P1607571,2023-05-14 08:08:22.606763,Cars.com
2018 McLaren 720S Performance,"$224,995","14,250 mi.",Black,Arizona Beige,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.0L V8 32V MPFI DOHC Twin Turbo,SBM14DCA3JW000603,2023-05-14 08:08:25.923721,Cars.com
2023 Mazda MX-5 Miata Club,"$37,610",3 mi.,Zircon,Black,Rear-wheel Drive,Gasoline,Manual,2.0L I4 16V GDI DOHC,JM1NDAC70P0552990,2023-05-14 08:08:29.476139,Cars.com
2023 Ford Bronco Raptor,"$82,400",–,Orange,–,Four-wheel Drive,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1FMEE5JR1PLB00453,2023-05-14 08:08:32.820655,Cars.com
2023 Mercedes-Benz GLC 300 ,"$60,315",22 mi.,–,Brown,All-wheel Drive,Gasoline,Automatic,2.0L,W1NKM4HB9PF027756,2023-05-14 08:08:35.679041,Cars.com
2023 Chevrolet Silverado 1500 Custom,"$41,865",1 mi.,Dark Ash Metallic,Jet Black,Four-wheel Drive,Gasoline,OTHER,2.7L I4 16V GDI DOHC Turbo,1GCPDBEK0PZ201508,2023-05-14 08:08:38.788559,Cars.com
2023 Jeep Cherokee Trailhawk,"$39,785",7 mi.,Granite Crystal Metallic Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJMMB7PD108438,2023-05-14 08:08:42.299313,Cars.com
2023 Nissan Titan PRO-4X,"$63,150",–,Black,Black,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1ED2PN114787,2023-05-14 08:08:45.427553,Cars.com
2019 INFINITI QX60 Luxe,"$32,938","28,851 mi.",Majestic White,Wheat,All-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DL0MM8KC548668,2023-05-14 08:08:47.299183,Cars.com
2022 Kia Telluride SX,"$54,495","6,468 mi.",Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC9NG289368,2023-05-14 08:08:49.827750,Cars.com
2021 Toyota Tacoma SR5,"$40,555","13,038 mi.",Midnight Black Metallic,Cement,Four-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TYCZ5AN5MT033707,2023-05-14 08:08:52.923353,Cars.com
2023 Chevrolet Tahoe High Country,"$84,940",5 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/,1GNSKTKL9PR371621,2023-05-14 08:08:54.976115,Cars.com
2023 Nissan Frontier PRO-4X,"$46,060",10 mi.,Deep Blue Pearl,Gray,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EK9PN650871,2023-05-14 08:08:57.727414,Cars.com
2023 Nissan Titan XD PRO-4X,"$58,693",5 mi.,Gun Metallic,Black,Four-wheel Drive,Gasoline,9-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB5PN113050,2023-05-14 08:09:00.462738,Cars.com
2023 Jeep Wrangler Sport S,"$39,400",8 mi.,Granite Crystal Clearcoat Metallic,Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,1C4HJXDGXPW680383,2023-05-14 08:09:02.446097,Cars.com
2023 GMC Canyon AT4,"$52,395",8 mi.,Sterling,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6DEK8P1158945,2023-05-14 08:09:04.228787,Cars.com
2022 Ford F-250 Lariat,"$114,200",–,Gray,Black Onyx,Four-wheel Drive,Diesel,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT8W2BT7NED84843,2023-05-14 08:09:13.801586,Cars.com
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"$54,998","26,554 mi.",Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,W1N0G6EB1LF797801,2023-05-14 08:09:15.500867,Cars.com
2023 Hyundai Santa Cruz SEL Premium AWD,"$37,335",7 mi.,Atlas,Gray,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF3PH056919,2023-05-14 08:09:18.949194,Cars.com
2021 Chrysler 300 S,"$25,371","47,916 mi.",Silver Mist Clearcoat,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CCABG4MH545497,2023-05-14 08:09:22.144783,Cars.com
2021 Ford Expedition Max Limited,"$53,262","39,058 mi.",Oxford White,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2AT4MEA39570,2023-05-14 08:09:24.733869,Cars.com
2023 Mazda CX-50 2.5 Turbo Premium Plus Package,"$43,785",3 mi.,Jet Black Mica,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,7MMVABEYXPN136954,2023-05-14 08:09:27.380963,Cars.com
2024 BMW iX xDrive50,"$99,130",2 mi.,Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic,12 Cylinder,WB523CF06RCN09901,2023-05-14 08:09:30.751295,Cars.com
2023 GMC Sierra 2500 SLE,"$71,120",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GT49MEY0PF260497,2023-05-14 08:09:33.172941,Cars.com
2023 Audi Q7 55 Premium,"$68,395",23 mi.,Mythos Black Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L V6 24V GDI DOHC Turbo,WA1AXBF7XPD016378,2023-05-14 08:09:36.913393,Cars.com
2023 Jeep Cherokee Trailhawk,"$39,785",7 mi.,Diamond Black Crystal Pearlcoat,Black,Four-wheel Drive,Gasoline,Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJMMBXPD104237,2023-05-14 08:09:39.272104,Cars.com
2019 Audi TT RS 2.5T,"$61,995","27,587 mi.",Glacier White Metallic,Black / Express Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUAASAFV2K1900132,2023-05-14 08:09:41.331330,Cars.com
2023 Jeep Gladiator Sport,"$44,960",12 mi.,Black Clearcoat,-X9,Four-wheel Drive,Gasoline,Automatic,"3.6L V-6 DOHC, variable valve control, engine with 285HP",1C6HJTAG8PL550091,2023-05-14 08:09:43.736390,Cars.com
2023 BMW iX xDrive50,"$99,195",11 mi.,Storm Bay Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,WB523CF07PCM96766,2023-05-14 08:09:46.312144,Cars.com
2023 Chevrolet Equinox LS,Not Priced,"1,634 mi.",Summit White / White,Medium Ash Gray,Front-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXHEG6PL118448,2023-05-14 08:09:49.817901,Cars.com
2023 Chevrolet Equinox LS,Not Priced,"2,890 mi.",Mosaic Black Metallic,Medium Ash Gray,All-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXSEG7PL120481,2023-05-14 08:09:52.310994,Cars.com
2018 Audi TT RS 2.5T,"$59,999","8,937 mi.",Mythos Black Metallic,Black / Red,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.5L I5 20V PDI DOHC Turbo,WUACSAFV7J1900411,2023-05-14 08:09:54.290598,Cars.com
2022 Kia Sorento LX,"$30,197","24,300 mi.",Sparkling Silver,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5XYRG4LC1NG079647,2023-05-14 08:09:56.053352,Cars.com
2023 Kia Telluride S,"$41,380",5 mi.,Gravity Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP6DGC5PG395060,2023-05-14 08:09:59.469666,Cars.com
2023 Ford Expedition Max Limited,"$84,160",–,Dark Matter Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJK2A82PEA27188,2023-05-14 08:10:03.105391,Cars.com
2023 Tesla Model Y Long Range,"$58,652","2,899 mi.",Deep Blue Metallic,Black,All-wheel Drive,Electric,Automatic,Electric,7SAYGDEE9PA039255,2023-05-14 08:10:06.355631,Cars.com
2023 Hyundai Palisade Calligraphy,"$53,375",–,Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R7DGE7PU611976,2023-05-14 08:10:16.742647,Cars.com
2023 Honda Passport EX-L,"$42,900",–,Platinum White,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57PB018216,2023-05-14 08:10:18.614297,Cars.com
2023 Toyota Camry XLE,"$37,811",–,Red,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,4T1F11BK6PU101117,2023-05-14 08:10:22.203128,Cars.com
2023 Honda Pilot EX-L 8-Passenger,"$45,395",10 mi.,Obsidian Blue,Gray,AWD,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H45PB028013,2023-05-14 08:10:24.014520,Cars.com
2023 Hyundai IONIQ 5 SEL,"$53,770",–,Gold,–,AWD,Electric,Automatic,Electric,KM8KNDAF8PU181688,2023-05-14 08:10:27.574368,Cars.com
2023 Kia Telluride SX-Prestige X-Pro,"$61,910",19 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,5XYP5DGC5PG395904,2023-05-14 08:10:31.078309,Cars.com
2016 BMW 750 i xDrive,"$42,950","29,875 mi.",Jet Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7F2C57GG419042,2023-05-14 08:10:34.224675,Cars.com
2022 Volvo XC60 B5 Momentum,"$46,495","5,962 mi.",Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12RK8N1972034,2023-05-14 08:10:36.897818,Cars.com
2023 Genesis GV70 2.5T,"$54,180",12 mi.,Red,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUMADTB4PU119060,2023-05-14 08:10:39.518423,Cars.com
2024 Chevrolet Silverado 3500 LT,"$73,884",5 mi.,Summit White,Jet Black,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel V8 6.6L/,1GC4YTEY6RF113729,2023-05-14 08:10:42.351193,Cars.com
2024 Chevrolet Silverado 3500 LT,"$73,695",5 mi.,Dark Ash Metallic,Jet Black,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel V8 6.6L/,1GC4YTEYXRF119775,2023-05-14 08:10:44.712916,Cars.com
2023 Cadillac CT5 Sport,"$59,195",5 mi.,Radiant Red Tintcoat,Jet Black with Jet Black Accents,All-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1G6DU5RK9P0137510,2023-05-14 08:10:47.970381,Cars.com
2023 Chevrolet Colorado Trail Boss,"$39,415",0 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPTEEK2P1160608,2023-05-14 08:10:51.168597,Cars.com
2019 Acura ILX Premium Package,"$27,000","24,682 mi.",Platinum White Pearl,Espresso,Front-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.4L I4 16V GDI DOHC,19UDE2F7XKA013257,2023-05-14 08:10:54.508941,Cars.com
2020 INFINITI Q50 3.0t LUXE,"$24,846","62,794 mi.",Black Obsidian,Graphite,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7AP2LM208182,2023-05-14 08:10:56.149518,Cars.com
2022 Audi e-tron GT Premium Plus,"$87,860","1,165 mi.",Ibis White,Black,All-wheel Drive,Electric,2-Speed Automatic,Electric,WAUFJBFW3N7010113,2023-05-14 08:10:58.090445,Cars.com
2023 Genesis GV80 3.5T,"$77,340",10 mi.,Capri Blue,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC2PU145636,2023-05-14 08:11:01.624828,Cars.com
2023 Kia Telluride S,"$39,875",5 mi.,Ebony Black,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP64GC6PG395746,2023-05-14 08:11:05.052814,Cars.com
2016 Audi S3 2.0T Prestige,"$26,995","58,301 mi.",Florett Silver Metallic,Black / Magma Red,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUF1GFF1G1074671,2023-05-14 08:11:08.089697,Cars.com
2016 Ford Focus ST Base,"$23,000","22,106 mi.",–,–,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,1FADP3L92GL371233,2023-05-14 08:11:16.385352,Cars.com
2017 Jaguar XF 20d R-Sport,"$24,991","58,940 mi.",Ammonite Grey,Jet,Rear-wheel Drive,Diesel,8-Speed Automatic,2.0L I4 16V DDI DOHC Turbo Diesel,SAJBF4BN7HCY42594,2023-05-14 08:11:19.839272,Cars.com
2023 Kia EV6 Wind,"$50,101",11 mi.,Glacier,Charcoal,All-wheel Drive,Electric,1-Speed Automatic,Electric,KNDC3DLCXP5106261,2023-05-14 08:11:22.216997,Cars.com
2022 Kia Sorento EX,"$39,845",25 mi.,Sapphire Blue,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.5L I4 16V PDI DOHC Turbo,5XYRH4LF1NG154080,2023-05-14 08:11:24.289669,Cars.com
2023 Dodge Durango Citadel,"$57,175",13 mi.,DB Black Crystal Clearcoat,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJEG2PC591237,2023-05-14 08:11:26.836323,Cars.com
2023 GMC Sierra 2500 Pro,"$48,848",48 mi.,Summit White,Jet Black,Rear-wheel Drive,Gasoline,Automatic,Gas V8 6.6L/,1GD18LE72PF185160,2023-05-14 08:11:29.331496,Cars.com
2023 Mazda MX-5 Miata RF Grand Touring,"$38,020",238 mi.,Zircon Sand Metallic,Black,Rear-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,JM1NDAM74P0555583,2023-05-14 08:11:31.386385,Cars.com
2023 Chevrolet Silverado 2500 WT,"$67,093",25 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,6-Speed Automatic,6.6L V8 16V GDI OHV,1GB1YLE76PF238063,2023-05-14 08:11:33.711404,Cars.com
2022 Ford Mustang GT Premium,"$49,870",121 mi.,Gray Metallic,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FA6P8CFXN5127908,2023-05-14 08:11:36.455548,Cars.com
